ADRESSEID;TYPE;KOMMUNENR;ADRESSEKODE;ADRESSENAVN;KORTADRESSENAVN;NR;BOKSTAV;GARDSNR;BRUKSNR;FESTENR;SEKSJONSNR;UNDERNR;KORTADRESSETILLEGGSNAVN;TILLEGGSNAVNKILDEKODE;TILLEGGSNAVNKILDENAVN;KOORDINATSYSTEMKODE;NORD;OST;GRUNNKRETSNR;GRUNNKRETSNAVN;KIRKESOGNNR;KIRKESOGNNAVN;TETTSTEDNR;TETTSTEDNAVN;VALGKRETSNR;VALGKRETSNAVN;POSTNUMMER;POSTNUMMEROMRADE
292204295;Vegadresse;2111;1232;Vei 232;Vei 232;555;;22;522;0;0;;;;;23;8682676.0;515379.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204292;Vegadresse;2111;1232;Vei 232;Vei 232;549;;22;522;0;0;;;;;23;8682670.0;515394.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204293;Vegadresse;2111;1232;Vei 232;Vei 232;551;;22;522;0;0;;;;;23;8682672.0;515389.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204314;Vegadresse;2111;1509;Vei 509;Vei 509;7;;22;535;0;0;;;;;23;8683093.0;514573.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204315;Vegadresse;2111;1509;Vei 509;Vei 509;9;;22;535;0;0;;;;;23;8683101.0;514575.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204312;Vegadresse;2111;1509;Vei 509;Vei 509;3;;22;535;0;0;;;;;23;8683079.0;514591.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204313;Vegadresse;2111;1509;Vei 509;Vei 509;5;;22;535;0;0;;;;;23;8683085.0;514570.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204318;Vegadresse;2111;1509;Vei 509;Vei 509;15;;22;535;0;0;;;;;23;8683128.0;514602.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204319;Vegadresse;2111;1216;Vei 216;Vei 216;3;A;22;445;0;0;;;;;23;8682178.0;514175.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204316;Vegadresse;2111;1509;Vei 509;Vei 509;11;;22;535;0;0;;;;;23;8683109.0;514578.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204317;Vegadresse;2111;1509;Vei 509;Vei 509;13;;22;535;0;0;;;;;23;8683116.0;514580.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204306;Vegadresse;2111;1509;Vei 509;Vei 509;10;;22;535;0;0;;;;;23;8683179.0;514607.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204307;Vegadresse;2111;1509;Vei 509;Vei 509;12;;22;535;0;0;;;;;23;8683165.0;514599.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204304;Vegadresse;2111;1509;Vei 509;Vei 509;6;;22;535;0;0;;;;;23;8683193.0;514611.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204305;Vegadresse;2111;1509;Vei 509;Vei 509;8;;22;535;0;0;;;;;23;8683186.0;514609.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204310;Vegadresse;2111;1509;Vei 509;Vei 509;18;;22;535;0;0;;;;;23;8683159.0;514622.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204311;Vegadresse;2111;1509;Vei 509;Vei 509;1;;22;574;0;0;;;;;23;8683094.0;514621.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204308;Vegadresse;2111;1509;Vei 509;Vei 509;14;;22;535;0;0;;;;;23;8683163.0;514606.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204309;Vegadresse;2111;1509;Vei 509;Vei 509;16;;22;535;0;0;;;;;23;8683161.0;514615.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
444261619;Vegadresse;2111;1222;Vei 222;Vei 222;1;H;22;523;0;0;;;;;23;8682334.0;514364.3;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
444261620;Vegadresse;2111;1222;Vei 222;Vei 222;1;I;22;523;0;0;;;;;23;8682336.9;514369.5;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204488;Vegadresse;2111;1228;Vei 228;Vei 228;1;C;22;593;0;0;;;;;23;8682654.6;514553.9;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204489;Vegadresse;2111;1228;Vei 228;Vei 228;1;D;22;593;0;0;;;;;23;8682661.4;514559.5;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204482;Vegadresse;2111;1228;Vei 228;Vei 228;3;A;22;593;0;0;;;;;23;8682661.7;514568.9;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204483;Vegadresse;2111;1228;Vei 228;Vei 228;3;B;22;593;0;0;;;;;23;8682667.4;514573.8;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204480;Vegadresse;2111;1228;Vei 228;Vei 228;5;C;22;593;0;0;;;;;23;8682678.6;514577.2;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204481;Vegadresse;2111;1228;Vei 228;Vei 228;5;D;22;593;0;0;;;;;23;8682684.5;514584.1;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204486;Vegadresse;2111;1228;Vei 228;Vei 228;1;A;22;593;0;0;;;;;23;8682650.6;514558.5;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204487;Vegadresse;2111;1228;Vei 228;Vei 228;1;B;22;593;0;0;;;;;23;8682656.8;514564.7;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204484;Vegadresse;2111;1228;Vei 228;Vei 228;3;C;22;593;0;0;;;;;23;8682665.8;514563.5;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204485;Vegadresse;2111;1228;Vei 228;Vei 228;3;D;22;593;0;0;;;;;23;8682671.7;514568.8;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204458;Vegadresse;2111;1238;Vei 238;Vei 238;51;B;22;604;0;0;;;;;23;8682965.0;515298.6;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204459;Vegadresse;2111;1238;Vei 238;Vei 238;51;C;22;604;0;0;;;;;23;8682974.4;515298.6;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204456;Vegadresse;2111;1238;Vei 238;Vei 238;49;D;22;604;0;0;;;;;23;8682979.0;515293.4;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204457;Vegadresse;2111;1238;Vei 238;Vei 238;51;A;22;604;0;0;;;;;23;8682968.8;515293.9;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204462;Vegadresse;2111;1238;Vei 238;Vei 238;53;B;22;604;0;0;;;;;23;8682965.7;515308.7;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204463;Vegadresse;2111;1232;Vei 232;Vei 232;5;A;22;576;0;0;;;;;23;8682974.0;514964.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204460;Vegadresse;2111;1238;Vei 238;Vei 238;51;D;22;604;0;0;;;;;23;8682970.1;515304.3;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204461;Vegadresse;2111;1238;Vei 238;Vei 238;53;A;22;604;0;0;;;;;23;8682960.8;515304.3;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204450;Vegadresse;2111;1238;Vei 238;Vei 238;47;B;22;604;0;0;;;;;23;8682981.5;515278.6;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204451;Vegadresse;2111;1238;Vei 238;Vei 238;47;C;22;604;0;0;;;;;23;8682990.8;515277.4;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204448;Vegadresse;2111;1221;Vei 221;Vei 221;1;;22;333;0;0;;;;;23;8682662.0;514429.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204449;Vegadresse;2111;1238;Vei 238;Vei 238;47;A;22;604;0;0;;;;;23;8682985.9;515273.3;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204454;Vegadresse;2111;1238;Vei 238;Vei 238;49;B;22;604;0;0;;;;;23;8682973.2;515289.1;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204455;Vegadresse;2111;1238;Vei 238;Vei 238;49;C;22;604;0;0;;;;;23;8682982.8;515288.3;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204452;Vegadresse;2111;1238;Vei 238;Vei 238;47;D;22;604;0;0;;;;;23;8682987.0;515282.8;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204453;Vegadresse;2111;1238;Vei 238;Vei 238;49;A;22;604;0;0;;;;;23;8682977.3;515283.4;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204474;Vegadresse;2111;1228;Vei 228;Vei 228;13;A;22;443;0;0;;;;;23;8682650.0;514616.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204475;Vegadresse;2111;1228;Vei 228;Vei 228;11;;22;11;0;0;;;;;23;8682650.0;514594.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204472;Vegadresse;2111;1228;Vei 228;Vei 228;13;C;22;443;0;0;;;;;23;8682657.0;514628.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204473;Vegadresse;2111;1228;Vei 228;Vei 228;13;B;22;443;0;0;;;;;23;8682653.0;514622.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204478;Vegadresse;2111;1228;Vei 228;Vei 228;5;A;22;593;0;0;;;;;23;8682672.9;514582.4;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204479;Vegadresse;2111;1228;Vei 228;Vei 228;5;B;22;593;0;0;;;;;23;8682678.1;514589.3;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204476;Vegadresse;2111;1228;Vei 228;Vei 228;9;;22;10;0;0;;;;;23;8682641.0;514581.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204477;Vegadresse;2111;1228;Vei 228;Vei 228;7;;22;47;0;0;;;;;23;8682632.0;514569.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204466;Vegadresse;2111;1228;Vei 228;Vei 228;21;;22;46;0;0;;;;;23;8682626.0;514681.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204467;Vegadresse;2111;1228;Vei 228;Vei 228;19;;22;46;0;0;;;;;23;8682617.0;514666.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204464;Vegadresse;2111;1232;Vei 232;Vei 232;5;B;22;576;0;0;;;;;23;8682972.0;514990.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204465;Vegadresse;2111;1232;Vei 232;Vei 232;5;C;22;576;0;0;;;;;23;8682970.0;515015.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204470;Vegadresse;2111;1228;Vei 228;Vei 228;13;E;22;443;0;0;;;;;23;8682664.0;514641.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204471;Vegadresse;2111;1228;Vei 228;Vei 228;13;D;22;443;0;0;;;;;23;8682660.0;514634.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204468;Vegadresse;2111;1228;Vei 228;Vei 228;17;;22;46;0;0;;;;;23;8682611.0;514653.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204469;Vegadresse;2111;1228;Vei 228;Vei 228;15;;22;46;0;0;;;;;23;8682607.0;514645.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204426;Vegadresse;2111;1232;Vei 232;Vei 232;32;;22;272;0;0;;;;;23;8682905.0;515094.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204427;Vegadresse;2111;1232;Vei 232;Vei 232;30;;22;272;0;0;;;;;23;8682904.0;515086.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204424;Vegadresse;2111;1232;Vei 232;Vei 232;36;;22;272;0;0;;;;;23;8682904.0;515103.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204425;Vegadresse;2111;1232;Vei 232;Vei 232;34;;22;272;0;0;;;;;23;8682900.0;515094.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204430;Vegadresse;2111;1232;Vei 232;Vei 232;24;;22;272;0;0;;;;;23;8682905.0;515065.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204431;Vegadresse;2111;1232;Vei 232;Vei 232;22;;22;272;0;0;;;;;23;8682905.0;515060.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204428;Vegadresse;2111;1232;Vei 232;Vei 232;28;;22;272;0;0;;;;;23;8682904.0;515079.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204429;Vegadresse;2111;1232;Vei 232;Vei 232;26;;22;272;0;0;;;;;23;8682905.0;515071.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
379342964;Vegadresse;2111;1229;Vei 229;Vei 229;5;;22;598;0;0;;;;;23;8683140.9;514683.4;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204418;Vegadresse;2111;1232;Vei 232;Vei 232;48;F;22;244;0;0;;;;;23;8682883.0;515196.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204419;Vegadresse;2111;1232;Vei 232;Vei 232;46;;22;272;0;0;;;;;23;8682894.0;515131.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204416;Vegadresse;2111;1232;Vei 232;Vei 232;48;C;22;244;0;0;;;;;23;8682891.0;515173.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204417;Vegadresse;2111;1232;Vei 232;Vei 232;48;E;22;244;0;0;;;;;23;8682889.0;515186.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204422;Vegadresse;2111;1232;Vei 232;Vei 232;40;;22;272;0;0;;;;;23;8682902.0;515115.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204423;Vegadresse;2111;1232;Vei 232;Vei 232;38;;22;272;0;0;;;;;23;8682902.0;515109.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204420;Vegadresse;2111;1232;Vei 232;Vei 232;44;;22;272;0;0;;;;;23;8682899.0;515133.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204421;Vegadresse;2111;1232;Vei 232;Vei 232;42;;22;272;0;0;;;;;23;8682900.0;515123.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204442;Vegadresse;2111;1601;Vei 601;Vei 601;2;A;22;412;0;0;;;;;23;8683430.0;514527.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204443;Vegadresse;2111;1218;Vei 218;Vei 218;7;;22;583;0;0;;;;;23;8682249.0;514171.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204440;Vegadresse;2111;1222;Vei 222;Vei 222;1;E;22;15;0;0;;;;;23;8682312.0;514314.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204441;Vegadresse;2111;1222;Vei 222;Vei 222;1;F;22;15;0;0;;;;;23;8682323.0;514337.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204446;Vegadresse;2111;1218;Vei 218;Vei 218;13;;22;583;0;0;;;;;23;8682249.0;514186.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204447;Vegadresse;2111;1218;Vei 218;Vei 218;15;;22;583;0;0;;;;;23;8682249.0;514192.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204444;Vegadresse;2111;1218;Vei 218;Vei 218;9;;22;583;0;0;;;;;23;8682249.0;514175.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
444228748;Vegadresse;2111;1222;Vei 222;Vei 222;1;G;22;523;0;0;;;;;23;8682331.1;514359.1;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204445;Vegadresse;2111;1218;Vei 218;Vei 218;11;;22;583;0;0;;;;;23;8682249.0;514182.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204434;Vegadresse;2111;1216;Vei 216;Vei 216;1;B;22;163;0;0;;;;;23;8682179.0;514164.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204435;Vegadresse;2111;1610;Vei 610;Vei 610;1;;22;438;0;0;;;;;23;8683685.0;514170.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204432;Vegadresse;2111;1232;Vei 232;Vei 232;48;D;22;244;0;0;;;;;23;8682885.0;515179.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204433;Vegadresse;2111;1216;Vei 216;Vei 216;1;A;22;163;0;0;;;;;23;8682179.0;514148.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204438;Vegadresse;2111;1222;Vei 222;Vei 222;1;C;22;468;0;0;;;;;23;8682348.0;514321.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204439;Vegadresse;2111;1222;Vei 222;Vei 222;1;D;22;468;0;0;;;;;23;8682352.0;514328.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204436;Vegadresse;2111;1610;Vei 610;Vei 610;3;;22;438;0;0;;;;;23;8683694.0;514147.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204437;Vegadresse;2111;1222;Vei 222;Vei 222;1;B;22;468;0;0;;;;;23;8682341.0;514315.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204266;Vegadresse;2111;1232;Vei 232;Vei 232;49;D;22;391;0;0;;;;;23;8682839.0;515384.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204267;Vegadresse;2111;1232;Vei 232;Vei 232;49;E;22;391;0;0;;;;;23;8682836.0;515391.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
564200995;Matrikkeladresse;2111;;;;;;23;6;19;0;0;;;;23;8677052.5;526455.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204265;Vegadresse;2111;1232;Vei 232;Vei 232;49;C;22;391;0;0;;;;;23;8682842.0;515378.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204270;Vegadresse;2111;1232;Vei 232;Vei 232;49;H;22;391;0;0;;;;;23;8682825.0;515410.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204271;Vegadresse;2111;1232;Vei 232;Vei 232;49;I;22;391;0;0;;;;;23;8682822.0;515416.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204268;Vegadresse;2111;1232;Vei 232;Vei 232;49;F;22;391;0;0;;;;;23;8682833.0;515397.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204269;Vegadresse;2111;1232;Vei 232;Vei 232;49;G;22;391;0;0;;;;;23;8682829.0;515403.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204282;Vegadresse;2111;1232;Vei 232;Vei 232;547;;22;562;0;0;;;;;23;8682711.0;515382.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204283;Vegadresse;2111;1232;Vei 232;Vei 232;20;A;22;469;0;0;;;;;23;8682899.0;515003.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204280;Vegadresse;2111;1232;Vei 232;Vei 232;543;;22;560;0;0;;;;;23;8682711.0;515362.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204281;Vegadresse;2111;1232;Vei 232;Vei 232;545;;22;561;0;0;;;;;23;8682711.0;515372.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204286;Vegadresse;2111;1232;Vei 232;Vei 232;45;A;22;273;0;0;;;;;23;8682904.0;515222.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204287;Vegadresse;2111;1232;Vei 232;Vei 232;45;B;22;273;0;0;;;;;23;8682902.0;515228.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204284;Vegadresse;2111;1401;Vei 401;Vei 401;12;;22;325;0;0;;;;;23;8683389.8;514853.3;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204285;Vegadresse;2111;1232;Vei 232;Vei 232;47;;22;309;0;0;;;;;23;8682875.0;515318.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204274;Vegadresse;2111;1232;Vei 232;Vei 232;531;;22;521;0;0;;;;;23;8682713.0;515297.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204275;Vegadresse;2111;1232;Vei 232;Vei 232;533;;22;521;0;0;;;;;23;8682713.0;515306.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204272;Vegadresse;2111;1232;Vei 232;Vei 232;527;;22;521;0;0;;;;;23;8682712.0;515279.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204273;Vegadresse;2111;1232;Vei 232;Vei 232;529;;22;521;0;0;;;;;23;8682712.0;515289.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204278;Vegadresse;2111;1232;Vei 232;Vei 232;539;;22;558;0;0;;;;;23;8682712.0;515343.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204279;Vegadresse;2111;1232;Vei 232;Vei 232;541;;22;559;0;0;;;;;23;8682712.0;515353.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204276;Vegadresse;2111;1232;Vei 232;Vei 232;535;;22;521;0;0;;;;;23;8682713.0;515315.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
292204277;Vegadresse;2111;1232;Vei 232;Vei 232;537;;22;521;0;0;;;;;23;8682714.0;515325.0;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
521208043;Vegadresse;2111;1300;Vei 300;Vei 300;1;;22;607;0;0;;;;;23;8681188.7;513123.6;101;Spitsbergen;11010801;Svalbard;;;1;Svalbard;9170;LONGYEARBYEN;
